archive_path	source_type	source_name	target_type	target_name	status	detail
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_shoes.mat	Mat	hip_shoes.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_eyes.mat	Mat	hip_eyes.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	Bip01.mat	Mat	Bip01.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_legs.mat	Mat	hip_legs.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_glasses.mat	Mat	hip_glasses.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_vest.mat	Mat	hip_vest.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_hair.mat	Mat	hip_hair.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	spot_LH_FretIK.mat	Mat	spot_LH_FretIK.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-middlefinger03.mesh	Mesh	bone_L-middlefinger03.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	spot_LH_FretIK.mesh	Mesh	spot_LH_FretIK.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_hairL2.mesh	Mesh	bone_hairL2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	face.mesh	Mesh	face.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.13.mesh	Mesh	hh_lod0_body.13.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-ringfinger02.mesh	Mesh	bone_R-ringfinger02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-hand.mesh	Mesh	bone_R-hand.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-thumb02.mesh	Mesh	bone_L-thumb02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.32.mesh	Mesh	hh_lod0_body.32.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-upperTwist2.mesh	Mesh	bone_L-upperTwist2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.22.mesh	Mesh	hh_lod1_body.22.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.17.mesh	Mesh	hh_lod0_body.17.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-middlefinger02.mesh	Mesh	bone_R-middlefinger02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.51.mesh	Mesh	hh_lod0_body.51.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.41.mesh	Mesh	hh_lod1_body.41.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.2.mesh	Mesh	hh_lod0_body.2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.36.mesh	Mesh	hh_lod0_body.36.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-foreTwist2.mesh	Mesh	bone_R-foreTwist2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.mesh	Mesh	hh_lod1_body.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-foreArm.mesh	Mesh	bone_R-foreArm.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	Bip01 Footsteps.mesh	Mesh	Bip01 Footsteps.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-upperTwist1.mesh	Mesh	bone_R-upperTwist1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.26.mesh	Mesh	hh_lod1_body.26.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	Bip01.mesh	Mesh	Bip01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.6.mesh	Mesh	hh_lod0_body.6.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.45.mesh	Mesh	hh_lod1_body.45.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_spine3.mesh	Mesh	bone_spine3.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.20.mesh	Mesh	hh_lod0_body.20.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-pinky01.mesh	Mesh	bone_R-pinky01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.10.mesh	Mesh	hh_lod1_body.10.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.2.mesh	Mesh	hh_lod1_body.2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-ringfinger01.mesh	Mesh	bone_L-ringfinger01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.24.mesh	Mesh	hh_lod0_body.24.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-ankle.mesh	Mesh	bone_R-ankle.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-hand.mesh	Mesh	bone_L-hand.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.14.mesh	Mesh	hh_lod1_body.14.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.43.mesh	Mesh	hh_lod0_body.43.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	ClavProxy_R.mesh	Mesh	ClavProxy_R.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.6.mesh	Mesh	hh_lod1_body.6.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.33.mesh	Mesh	hh_lod1_body.33.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.28.mesh	Mesh	hh_lod0_body.28.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-thumb03.mesh	Mesh	bone_R-thumb03.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-index02.mesh	Mesh	bone_L-index02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-foreTwist1.mesh	Mesh	bone_L-foreTwist1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.18.mesh	Mesh	hh_lod1_body.18.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.47.mesh	Mesh	hh_lod0_body.47.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.37.mesh	Mesh	hh_lod1_body.37.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-pinky03.mesh	Mesh	bone_L-pinky03.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-middlefinger02.mesh	Mesh	bone_L-middlefinger02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_hairL1.mesh	Mesh	bone_hairL1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.12.mesh	Mesh	hh_lod0_body.12.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-ringfinger01.mesh	Mesh	bone_R-ringfinger01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-thigh.mesh	Mesh	bone_L-thigh.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	R-eye.mesh	Mesh	R-eye.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-thumb01.mesh	Mesh	bone_L-thumb01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.31.mesh	Mesh	hh_lod0_body.31.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-upperTwist1.mesh	Mesh	bone_L-upperTwist1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.21.mesh	Mesh	hh_lod1_body.21.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.16.mesh	Mesh	hh_lod0_body.16.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-middlefinger01.mesh	Mesh	bone_R-middlefinger01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.50.mesh	Mesh	hh_lod0_body.50.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.1.mesh	Mesh	hh_lod0_body.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.40.mesh	Mesh	hh_lod1_body.40.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.35.mesh	Mesh	hh_lod0_body.35.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-foreTwist1.mesh	Mesh	bone_R-foreTwist1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.25.mesh	Mesh	hh_lod1_body.25.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.54.mesh	Mesh	hh_lod0_body.54.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.5.mesh	Mesh	hh_lod0_body.5.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.44.mesh	Mesh	hh_lod1_body.44.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-clavicle.mesh	Mesh	bone_L-clavicle.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_hairR2.mesh	Mesh	bone_hairR2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.39.mesh	Mesh	hh_lod0_body.39.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_spine2.mesh	Mesh	bone_spine2.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-upperArm.mesh	Mesh	bone_L-upperArm.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.29.mesh	Mesh	hh_lod1_body.29.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-index03.mesh	Mesh	bone_R-index03.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.9.mesh	Mesh	hh_lod0_body.9.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.1.mesh	Mesh	hh_lod1_body.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.23.mesh	Mesh	hh_lod0_body.23.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.13.mesh	Mesh	hh_lod1_body.13.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-toe.mesh	Mesh	bone_L-toe.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.42.mesh	Mesh	hh_lod0_body.42.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.5.mesh	Mesh	hh_lod1_body.5.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.32.mesh	Mesh	hh_lod1_body.32.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.27.mesh	Mesh	hh_lod0_body.27.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-thumb02.mesh	Mesh	bone_R-thumb02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-index01.mesh	Mesh	bone_L-index01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.17.mesh	Mesh	hh_lod1_body.17.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.46.mesh	Mesh	hh_lod0_body.46.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-thigh.mesh	Mesh	bone_R-thigh.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.9.mesh	Mesh	hh_lod1_body.9.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.36.mesh	Mesh	hh_lod1_body.36.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-pinky02.mesh	Mesh	bone_L-pinky02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_L-middlefinger01.mesh	Mesh	bone_L-middlefinger01.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_pelvis.mesh	Mesh	bone_pelvis.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_neck.mesh	Mesh	bone_neck.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.11.mesh	Mesh	hh_lod0_body.11.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.30.mesh	Mesh	hh_lod0_body.30.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-clavicle.mesh	Mesh	bone_R-clavicle.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-upperArm.mesh	Mesh	bone_R-upperArm.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.20.mesh	Mesh	hh_lod1_body.20.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.15.mesh	Mesh	hh_lod0_body.15.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_pos_guitar.mesh	Mesh	bone_pos_guitar.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.34.mesh	Mesh	hh_lod0_body.34.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.24.mesh	Mesh	hh_lod1_body.24.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.19.mesh	Mesh	hh_lod0_body.19.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.53.mesh	Mesh	hh_lod0_body.53.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.4.mesh	Mesh	hh_lod0_body.4.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.43.mesh	Mesh	hh_lod1_body.43.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_hairR1.mesh	Mesh	bone_hairR1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.38.mesh	Mesh	hh_lod0_body.38.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_spine1.mesh	Mesh	bone_spine1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod1_body.28.mesh	Mesh	hh_lod1_body.28.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.57.mesh	Mesh	hh_lod0_body.57.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-index02.mesh	Mesh	bone_R-index02.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	hh_lod0_body.8.mesh	Mesh	hh_lod0_body.8.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mesh	bone_R-knee.mesh	Mesh	bone_R-knee.mesh	converted	revision-aware semantic conversion
